Date,Open,High,Low,Close,Adj Close,Volume
2022-04-21,11.900000,11.900000,10.449000,10.640000,10.640000,943000
2022-04-22,10.600000,10.900000,9.550000,9.840000,9.840000,1335000
2022-04-25,9.500000,10.150000,9.218000,9.950000,9.950000,699200
2022-04-26,10.080000,10.420000,9.550000,9.550000,9.550000,621000
2022-04-27,9.340000,9.880000,9.340000,9.550000,9.550000,468200
2022-04-28,9.570000,9.820000,9.160000,9.640000,9.640000,519500
2022-04-29,9.570000,9.730000,9.050000,9.130000,9.130000,382200
2022-05-02,9.020000,9.180000,8.600000,9.120000,9.120000,718400
2022-05-03,9.090000,10.160000,9.070000,10.140000,10.140000,696800
2022-05-04,10.260000,10.490000,9.600000,10.460000,10.460000,504200
2022-05-05,10.430000,10.460000,9.240000,9.660000,9.660000,425700
2022-05-06,9.790000,9.843000,8.900000,9.200000,9.200000,559200
2022-05-09,8.830000,8.900000,8.015000,8.160000,8.160000,1008400
2022-05-10,8.410000,8.560000,7.405000,7.900000,7.900000,928100
2022-05-11,7.820000,8.169000,7.000000,7.010000,7.010000,754200
2022-05-12,6.410000,7.039000,5.670000,6.880000,6.880000,1617000
2022-05-13,7.190000,8.190000,7.150000,7.660000,7.660000,1120400
2022-05-16,7.580000,7.984000,7.310000,7.350000,7.350000,857900
2022-05-17,7.650000,8.360000,7.520000,8.210000,8.210000,744900
2022-05-18,8.130000,8.890000,7.630000,7.800000,7.800000,999100
2022-05-19,7.800000,8.160000,7.590000,7.630000,7.630000,782800
2022-05-20,7.660000,7.900000,7.120000,7.450000,7.450000,597600
2022-05-23,7.490000,7.580000,6.845000,7.390000,7.390000,741700
2022-05-24,7.160000,7.210000,6.760000,7.080000,7.080000,538200
2022-05-25,7.050000,7.575000,7.050000,7.490000,7.490000,637800
2022-05-26,7.500000,7.930000,7.400000,7.880000,7.880000,738800
2022-05-27,7.940000,8.580000,7.835000,8.500000,8.500000,545800
2022-05-31,8.440000,8.704000,7.906000,8.110000,8.110000,852900
2022-06-01,8.260000,8.820000,8.135000,8.300000,8.300000,908400
2022-06-02,8.250000,9.300000,8.200000,9.210000,9.210000,816700
2022-06-03,9.090000,9.240000,8.430000,8.530000,8.530000,771800
2022-06-06,8.640000,8.809000,7.810000,8.000000,8.000000,678100
2022-06-07,7.990000,8.090000,7.750000,8.040000,8.040000,786700
2022-06-08,8.050000,8.490000,7.990000,8.370000,8.370000,524600
2022-06-09,8.220000,8.427000,7.950000,7.960000,7.960000,450200
2022-06-10,7.810000,7.990000,7.210000,7.310000,7.310000,476700
2022-06-13,6.890000,6.980000,6.070000,6.310000,6.310000,1117000
2022-06-14,6.400000,6.445000,5.650000,5.900000,5.900000,1183100
2022-06-15,5.930000,6.017000,5.540000,5.870000,5.870000,936800
2022-06-16,5.570000,5.740000,5.260000,5.400000,5.400000,1020700
2022-06-17,5.510000,5.780000,5.290000,5.470000,5.470000,4252600
2022-06-21,5.650000,6.220000,5.570000,6.030000,6.030000,1020100
2022-06-22,5.600000,6.160000,5.600000,5.990000,5.990000,625900
2022-06-23,6.020000,6.180000,5.745000,6.060000,6.060000,757800
2022-06-24,6.150000,6.330000,5.980000,6.100000,6.100000,1121500
2022-06-27,6.110000,6.290000,5.820000,6.100000,6.100000,460900
2022-06-28,6.220000,6.350000,5.490000,5.530000,5.530000,746800
2022-06-29,5.510000,5.620000,5.040000,5.150000,5.150000,852500
2022-06-30,5.030000,5.080000,4.850000,4.910000,4.910000,717300
2022-07-01,4.920000,5.006000,4.765000,4.830000,4.830000,650800
2022-07-05,4.680000,4.830000,4.450000,4.790000,4.790000,808900
2022-07-06,4.750000,4.910000,4.455000,4.500000,4.500000,614100
2022-07-07,4.550000,5.160000,4.510000,5.030000,5.030000,752400
2022-07-08,5.000000,5.440000,4.920000,5.260000,5.260000,521700
2022-07-11,5.120000,5.270000,4.820000,5.010000,5.010000,615600
2022-07-12,5.000000,5.090000,4.790000,5.080000,5.080000,458300
2022-07-13,4.970000,5.300000,4.930000,5.300000,5.300000,577600
2022-07-14,5.110000,5.166000,4.870000,5.030000,5.030000,481000
2022-07-15,5.110000,5.330000,4.890000,5.300000,5.300000,522400
2022-07-18,5.520000,5.660000,5.140000,5.180000,5.180000,563400
2022-07-19,5.290000,5.460000,5.210000,5.420000,5.420000,379300
2022-07-20,5.470000,5.780000,5.365000,5.760000,5.760000,490100
2022-07-21,5.670000,5.670000,5.319000,5.570000,5.570000,599000
2022-07-22,5.660000,5.660000,4.910000,5.020000,5.020000,514300
2022-07-25,5.080000,5.630000,5.010000,5.480000,5.480000,340500
2022-07-26,5.430000,5.440000,5.250000,5.290000,5.290000,316000
2022-07-27,5.410000,5.765000,5.340000,5.740000,5.740000,506700
2022-07-28,5.920000,6.450000,5.880000,6.390000,6.390000,830400
2022-07-29,6.370000,7.850000,6.310000,7.350000,7.350000,1725700
2022-08-01,7.130000,7.560000,6.790000,7.500000,7.500000,846200
2022-08-02,7.370000,8.390000,7.370000,7.830000,7.830000,911700
2022-08-03,8.120000,8.296000,7.532000,7.880000,7.880000,793300
2022-08-04,8.310000,8.369000,7.500000,8.160000,8.160000,1180500
2022-08-05,8.130000,10.550000,8.130000,10.180000,10.180000,2464300
2022-08-08,10.150000,11.496000,10.150000,11.120000,11.120000,1456900
2022-08-09,10.410000,10.670000,9.060000,10.170000,10.170000,1559500
2022-08-10,10.730000,10.810000,10.000000,10.500000,10.500000,791100
2022-08-11,10.700000,11.280000,10.590000,10.660000,10.660000,716700
2022-08-12,10.750000,11.210000,10.660000,10.850000,10.850000,556400
2022-08-15,10.600000,10.730000,10.230000,10.460000,10.460000,653900
2022-08-16,10.340000,10.740000,10.150000,10.500000,10.500000,819800
2022-08-17,10.130000,10.190000,9.520000,9.760000,9.760000,597500
2022-08-18,9.740000,10.150000,9.600000,10.110000,10.110000,455900
2022-08-19,9.780000,9.860000,8.735000,9.010000,9.010000,743100
2022-08-22,8.660000,8.960000,8.270000,8.370000,8.370000,543800
2022-08-23,8.550000,8.990000,8.320000,8.360000,8.360000,525200
2022-08-24,8.400000,9.360000,8.390000,9.300000,9.300000,626700
2022-08-25,9.410000,10.100000,9.278000,9.910000,9.910000,625800
2022-08-26,9.930000,10.330000,9.460000,9.490000,9.490000,613700
2022-08-29,9.230000,9.740000,9.200000,9.240000,9.240000,385000
2022-08-30,9.270000,9.290000,8.470000,8.560000,8.560000,522000
2022-08-31,8.460000,9.160000,8.430000,9.120000,9.120000,601600
2022-09-01,9.010000,9.010000,8.125000,8.380000,8.380000,571600
2022-09-02,8.610000,8.783000,8.060000,8.410000,8.410000,252400
2022-09-06,8.430000,8.485000,8.097000,8.320000,8.320000,520400
2022-09-07,8.670000,8.750000,8.260000,8.630000,8.630000,502700
2022-09-08,8.640000,9.370000,8.640000,9.170000,9.170000,640100
2022-09-09,9.410000,9.530000,9.090000,9.360000,9.360000,457000
2022-09-12,9.480000,9.650000,9.154000,9.370000,9.370000,368800
2022-09-13,8.850000,9.045000,8.330000,8.420000,8.420000,654100
2022-09-14,8.330000,8.660000,8.035000,8.520000,8.520000,461700
2022-09-15,8.290000,8.445000,8.010000,8.360000,8.360000,530200
2022-09-16,8.200000,8.200000,7.610000,7.770000,7.770000,616300
2022-09-19,7.580000,8.200000,7.440000,8.010000,8.010000,506700
2022-09-20,7.890000,8.140000,7.600000,7.630000,7.630000,557900
2022-09-21,7.720000,7.860000,7.300000,7.440000,7.440000,646900
2022-09-22,7.450000,7.480000,6.740000,6.910000,6.910000,629700
2022-09-23,6.630000,6.720000,6.250000,6.470000,6.470000,672000
2022-09-26,6.370000,6.736000,6.130000,6.160000,6.160000,588700
2022-09-27,6.360000,6.640000,6.210000,6.390000,6.390000,524400
2022-09-28,6.270000,6.820000,6.270000,6.740000,6.740000,634500
2022-09-29,6.420000,6.640000,6.000000,6.180000,6.180000,546900
2022-09-30,6.190000,6.420000,6.070000,6.120000,6.120000,430300
2022-10-03,6.215000,6.390000,5.980000,6.340000,6.340000,445700
2022-10-04,6.550000,7.439000,6.550000,6.980000,6.980000,1150900
2022-10-05,6.780000,6.900000,6.320000,6.660000,6.660000,457800
2022-10-06,6.620000,7.200000,6.560000,6.730000,6.730000,832500
2022-10-07,6.650000,6.679000,6.220000,6.290000,6.290000,478300
2022-10-10,6.290000,6.410000,6.060000,6.220000,6.220000,394200
2022-10-11,6.110000,6.470000,6.010000,6.400000,6.400000,458800
2022-10-12,6.470000,6.480000,6.120000,6.350000,6.350000,425200
2022-10-13,6.090000,6.490000,5.950000,6.250000,6.250000,743800
2022-10-14,6.290000,6.410000,5.750000,5.870000,5.870000,598400
2022-10-17,6.330000,6.530000,6.070000,6.410000,6.410000,1234000
2022-10-18,6.690000,7.095000,6.565000,7.070000,7.070000,1049900
2022-10-19,7.020000,7.645000,6.910000,7.610000,7.610000,880500
2022-10-20,7.540000,7.841000,7.110000,7.260000,7.260000,814800
2022-10-21,7.240000,7.470000,7.020000,7.280000,7.280000,2444500
2022-10-24,7.350000,7.350000,6.800000,6.900000,6.900000,495300
2022-10-25,6.870000,7.480000,6.870000,7.200000,7.200000,516400
2022-10-26,7.300000,7.840000,7.138000,7.400000,7.400000,391500
2022-10-27,7.560000,7.710000,7.060000,7.090000,7.090000,361900
2022-10-28,7.190000,7.450000,6.810000,7.210000,7.210000,312200
2022-10-31,7.230000,7.610000,7.150000,7.400000,7.400000,605200
2022-11-01,7.650000,7.687000,7.020000,7.220000,7.220000,426200
2022-11-02,7.240000,7.440000,6.840000,6.880000,6.880000,532400
2022-11-03,6.820000,7.270000,6.720000,6.990000,6.990000,997200
2022-11-04,7.270000,7.270000,6.660000,6.840000,6.840000,898300
2022-11-07,6.870000,6.920000,6.580000,6.760000,6.760000,478000
2022-11-08,6.800000,6.820000,6.230000,6.360000,6.360000,1017100
2022-11-09,6.280000,6.280000,5.590000,5.630000,5.630000,946600
2022-11-10,6.010000,6.655000,5.810000,6.640000,6.640000,716300
2022-11-11,6.700000,6.950000,6.410000,6.640000,6.640000,1015000
2022-11-14,6.650000,6.660000,5.990000,5.990000,5.990000,687600
2022-11-15,6.200000,6.379000,5.970000,6.280000,6.280000,680600
2022-11-16,6.190000,6.300000,5.840000,5.850000,5.850000,494500
2022-11-17,5.790000,5.790000,5.383000,5.470000,5.470000,615500
2022-11-18,5.570000,5.570000,5.295000,5.380000,5.380000,430300
2022-11-21,5.280000,5.500000,5.100000,5.390000,5.390000,450000
2022-11-22,5.350000,5.380000,5.170000,5.250000,5.250000,320700
2022-11-23,5.220000,5.360000,5.100000,5.310000,5.310000,269000
2022-11-25,5.230000,5.390000,5.230000,5.280000,5.280000,85000
2022-11-28,5.210000,5.220000,4.758000,4.790000,4.790000,572600
2022-11-29,4.830000,4.960000,4.710000,4.820000,4.820000,584000
2022-11-30,4.830000,5.700000,4.730000,5.510000,5.510000,1145600
2022-12-01,5.520000,5.750000,5.370000,5.630000,5.630000,837200
2022-12-02,5.430000,5.600000,5.310000,5.550000,5.550000,458100
2022-12-05,5.530000,5.660000,5.090000,5.110000,5.110000,422100
2022-12-06,5.070000,5.070000,4.540000,4.610000,4.610000,588509
