Date,Open,High,Low,Close,Adj Close,Volume
2022-05-19,0.780000,0.810000,0.780000,0.790000,0.790000,237800
2022-05-20,0.800000,0.800000,0.760000,0.770000,0.770000,342300
2022-05-23,0.800000,0.830000,0.770000,0.800000,0.800000,267800
2022-05-24,0.790000,0.790000,0.770000,0.770000,0.770000,242700
2022-05-25,0.790000,0.820000,0.760000,0.800000,0.800000,289500
2022-05-26,0.780000,0.840000,0.780000,0.790000,0.790000,476500
2022-05-27,0.800000,0.830000,0.780000,0.800000,0.800000,691400
2022-05-31,0.800000,0.810000,0.720000,0.760000,0.760000,786100
2022-06-01,0.770000,0.800000,0.740000,0.750000,0.750000,275600
2022-06-02,0.780000,0.840000,0.760000,0.830000,0.830000,672700
2022-06-03,0.830000,0.830000,0.760000,0.770000,0.770000,654500
2022-06-06,0.790000,0.790000,0.740000,0.760000,0.760000,629600
2022-06-07,0.760000,0.830000,0.750000,0.810000,0.810000,666600
2022-06-08,0.810000,0.820000,0.780000,0.800000,0.800000,323000
2022-06-09,0.790000,0.790000,0.760000,0.760000,0.760000,246100
2022-06-10,0.760000,0.800000,0.750000,0.780000,0.780000,423600
2022-06-13,0.750000,0.750000,0.720000,0.720000,0.720000,503300
2022-06-14,0.760000,0.760000,0.650000,0.660000,0.660000,706200
2022-06-15,0.690000,0.700000,0.680000,0.700000,0.700000,344400
2022-06-16,0.680000,0.700000,0.660000,0.700000,0.700000,354900
2022-06-17,0.700000,0.700000,0.670000,0.680000,0.680000,216200
2022-06-21,0.690000,0.720000,0.680000,0.720000,0.720000,310600
2022-06-22,0.710000,0.730000,0.690000,0.700000,0.700000,274800
2022-06-23,0.690000,0.730000,0.660000,0.710000,0.710000,531300
2022-06-24,0.710000,0.780000,0.690000,0.740000,0.740000,573400
2022-06-27,0.770000,0.770000,0.690000,0.700000,0.700000,257500
2022-06-28,0.700000,0.710000,0.670000,0.670000,0.670000,185600
2022-06-29,0.660000,0.670000,0.610000,0.630000,0.630000,691900
2022-06-30,0.630000,0.630000,0.610000,0.620000,0.620000,200300
2022-07-01,0.630000,0.640000,0.610000,0.620000,0.620000,172000
2022-07-05,0.610000,0.620000,0.590000,0.610000,0.610000,153200
2022-07-06,0.590000,0.620000,0.590000,0.600000,0.600000,69100
2022-07-07,0.600000,0.640000,0.600000,0.630000,0.630000,321300
2022-07-08,0.610000,0.640000,0.610000,0.620000,0.620000,269100
2022-07-11,0.590000,0.610000,0.570000,0.570000,0.570000,332500
2022-07-12,0.590000,0.590000,0.570000,0.580000,0.580000,103300
2022-07-13,0.580000,0.630000,0.570000,0.610000,0.610000,422500
2022-07-14,0.600000,0.600000,0.570000,0.570000,0.570000,268800
2022-07-15,0.570000,0.590000,0.560000,0.560000,0.560000,281400
2022-07-18,0.570000,0.580000,0.550000,0.560000,0.560000,1240800
2022-07-19,0.600000,0.630000,0.570000,0.600000,0.600000,1123500
2022-07-20,0.610000,0.640000,0.590000,0.600000,0.600000,1137200
2022-07-21,0.600000,0.610000,0.570000,0.580000,0.580000,506100
2022-07-22,0.590000,0.610000,0.560000,0.590000,0.590000,483500
2022-07-25,0.580000,0.580000,0.560000,0.560000,0.560000,524500
2022-07-26,0.560000,0.580000,0.560000,0.560000,0.560000,159000
2022-07-27,0.580000,0.600000,0.570000,0.580000,0.580000,218300
2022-07-28,0.580000,0.610000,0.580000,0.590000,0.590000,435900
2022-07-29,0.600000,0.620000,0.590000,0.610000,0.610000,533100
2022-08-01,0.610000,0.620000,0.610000,0.620000,0.620000,260000
2022-08-02,0.610000,0.630000,0.600000,0.610000,0.610000,342800
2022-08-03,0.600000,0.630000,0.600000,0.610000,0.610000,202600
2022-08-04,0.610000,0.630000,0.600000,0.610000,0.610000,307200
2022-08-05,0.600000,0.620000,0.600000,0.610000,0.610000,227900
2022-08-08,0.620000,0.640000,0.610000,0.630000,0.630000,396300
2022-08-09,0.640000,0.680000,0.610000,0.630000,0.630000,778300
