Date,Open,High,Low,Close,Adj Close,Volume
2022-01-25,32.756668,34.650002,31.886667,33.663334,33.663334,63000
2022-01-26,33.680000,34.673332,32.113335,32.276669,32.276669,44700
2022-01-27,32.836666,32.836666,31.116667,31.549999,31.549999,50100
2022-01-28,31.350000,32.103333,30.263332,31.213333,31.213333,86100
2022-01-31,31.163334,32.419998,31.006666,32.143333,32.143333,74400
2022-02-01,32.226665,34.299999,32.133331,33.959999,33.959999,75900
2022-02-02,33.666668,33.959999,32.900002,33.220001,33.220001,76500
2022-02-03,32.740002,33.076668,32.033333,32.290001,32.290001,42300
2022-02-04,32.276669,33.223331,31.830000,32.913334,32.913334,79200
2022-02-07,32.996666,32.996666,32.279999,32.549999,32.549999,37500
2022-02-08,32.486668,32.596668,31.013332,31.900000,31.900000,120300
2022-02-09,31.353333,31.753332,30.746668,31.686666,31.686666,99300
2022-02-10,31.333332,32.233334,30.549999,30.926666,30.926666,133800
2022-02-11,31.410000,31.410000,29.573334,30.466667,30.466667,103500
2022-02-14,30.580000,30.876667,28.696667,28.953333,28.953333,70500
2022-02-15,29.170000,29.740000,28.853333,29.483334,29.483334,66900
2022-02-16,29.510000,29.950001,28.730000,28.853333,28.853333,58800
2022-02-17,28.666668,29.403334,28.336666,29.180000,29.180000,62100
2022-02-18,28.666668,29.500000,28.333332,28.436666,28.436666,51900
2022-02-22,28.433332,28.646667,27.780001,27.959999,27.959999,59400
2022-02-23,28.396667,28.396667,27.956667,28.013332,28.013332,101400
2022-02-24,27.866667,28.660000,27.676666,28.583332,28.583332,43500
2022-02-25,28.593332,28.943333,28.216667,28.796667,28.796667,35700
2022-02-28,28.503332,31.486668,28.503332,31.486668,31.486668,430200
2022-03-01,31.486668,32.803333,31.256666,32.526669,32.526669,186300
2022-03-02,32.700001,33.610001,32.613335,32.923332,32.923332,109800
2022-03-03,33.146667,33.146667,30.389999,30.786667,30.786667,133800
2022-03-04,30.943333,30.943333,29.796667,30.230000,30.230000,196800
2022-03-07,30.730000,33.360001,30.333332,32.666668,32.666668,201600
2022-03-08,32.433334,33.456669,32.209999,32.593334,32.593334,127500
2022-03-09,32.130001,33.203335,32.080002,33.163334,33.163334,133800
2022-03-10,33.326668,34.340000,32.830002,33.430000,33.430000,90300
2022-03-11,33.430000,33.713333,31.936666,31.986668,31.986668,83700
2022-03-14,31.920000,31.920000,30.693333,31.156668,31.156668,108000
2022-03-15,30.776667,31.980000,30.233334,31.430000,31.430000,96900
2022-03-16,31.423332,32.663334,31.246668,32.586666,32.586666,92100
2022-03-17,32.946667,34.169998,32.946667,33.880001,33.880001,111600
2022-03-18,33.896667,34.299999,33.566666,33.913334,33.913334,350400
2022-03-21,33.916668,34.633331,33.523335,34.076668,34.076668,107100
2022-03-22,34.556667,34.980000,34.139999,34.933334,34.933334,100200
2022-03-23,33.333332,35.283333,32.680000,34.406666,34.406666,99600
2022-03-24,34.076668,34.346668,32.993332,34.060001,34.060001,73500
2022-03-25,34.776669,34.959999,34.313332,34.503334,34.503334,90300
2022-03-28,34.066666,34.066666,32.293331,32.540001,32.540001,67500
2022-03-29,32.606667,33.006668,32.293331,32.693333,32.693333,72900
2022-03-30,33.080002,33.709999,33.080002,33.596668,33.596668,78300
2022-03-31,33.180000,33.926666,33.086666,33.200001,33.200001,103800
2022-04-01,33.426666,34.146667,33.106667,34.143333,34.143333,78900
2022-04-04,34.410000,34.410000,32.400002,32.610001,32.610001,110700
2022-04-05,33.130001,33.130001,31.716667,31.773333,31.773333,97500
2022-04-06,31.546667,31.990000,30.803333,31.010000,31.010000,141900
2022-04-07,30.946667,31.316668,29.703333,29.833332,29.833332,124200
2022-04-08,29.836666,30.263332,28.386667,28.520000,28.520000,124200
2022-04-11,28.666668,28.930000,28.246668,28.523333,28.523333,175200
2022-04-12,28.973333,30.316668,28.906668,30.146667,30.146667,115500
2022-04-13,30.283333,31.616667,30.283333,31.200001,31.200001,94200
2022-04-14,31.756666,31.930000,30.230000,30.456667,30.456667,122700
2022-04-18,30.466667,30.993334,29.389999,29.990000,29.990000,113400
2022-04-19,30.123333,30.860001,29.913334,29.986668,29.986668,125100
2022-04-20,29.996668,30.600000,29.966667,30.163334,30.163334,157200
2022-04-21,30.746668,31.000000,29.666668,29.786667,29.786667,106200
2022-04-22,29.700001,29.770000,28.416668,28.490000,28.490000,90000
2022-04-25,28.193333,28.363333,27.103333,27.990000,27.990000,81600
2022-04-26,28.270000,28.713333,27.763332,27.963333,27.963333,125700
2022-04-27,28.309999,28.526667,27.763332,28.200001,28.200001,96300
2022-04-28,28.379999,29.190001,27.616667,28.930000,28.930000,65400
2022-04-29,28.910000,29.180000,27.886667,28.209999,28.209999,105000
2022-05-02,28.303333,28.863333,27.593332,28.633333,28.633333,137700
2022-05-03,28.683332,28.833332,28.333332,28.423332,28.423332,93600
2022-05-04,28.953333,30.233334,28.616667,29.780001,29.780001,189300
2022-05-05,29.700001,29.700001,27.956667,28.416668,28.416668,84600
2022-05-06,28.799999,28.983334,28.073334,28.573334,28.573334,59400
2022-05-09,28.160000,28.160000,26.886667,27.533333,27.533333,151800
2022-05-10,27.763332,29.036667,27.190001,28.340000,28.340000,108300
2022-05-11,28.803333,29.799999,27.576668,27.713333,27.713333,127500
2022-05-12,27.896667,29.016666,27.523333,28.533333,28.533333,132000
2022-05-13,28.923332,29.650000,28.733334,29.393333,29.393333,110400
2022-05-16,29.126667,30.603333,29.126667,30.129999,30.129999,103200
2022-05-17,30.406668,31.043333,30.156668,30.510000,30.510000,93300
2022-05-18,30.523333,31.379999,30.136667,30.223333,30.223333,159900
2022-05-19,29.959999,30.126667,28.916668,29.716667,29.716667,108300
2022-05-20,29.953333,29.953333,28.379999,28.910000,28.910000,68100
2022-05-23,29.033333,29.583332,28.510000,29.516666,29.516666,54600
2022-05-24,29.160000,29.559999,28.803333,29.263332,29.263332,109500
2022-05-25,29.100000,30.796667,28.853333,30.049999,30.049999,117300
2022-05-26,30.016666,30.066668,28.996668,29.053333,29.053333,86100
2022-05-27,28.730000,28.973333,28.336666,28.776667,28.776667,118800
2022-05-31,28.776667,29.650000,28.156668,28.963333,28.963333,148200
2022-06-01,28.973333,29.583332,28.613333,29.296667,29.296667,81300
2022-06-02,29.313334,30.753332,29.313334,30.673332,30.673332,54000
2022-06-03,31.663334,31.663334,30.153334,30.190001,30.190001,53700
2022-06-06,30.750000,30.750000,29.986668,30.206667,30.206667,150000
2022-06-07,30.436666,31.950001,30.200001,31.666668,31.666668,169500
2022-06-08,31.723333,32.146667,31.106667,31.226667,31.226667,68700
2022-06-09,31.420000,31.833332,31.103333,31.719999,31.719999,126600
2022-06-10,31.459999,31.703333,30.696667,30.863333,30.863333,121200
2022-06-13,30.266666,30.926666,28.403334,28.523333,28.523333,117900
2022-06-14,28.633333,29.976667,28.483334,28.750000,28.750000,125100
2022-06-15,28.733334,29.463333,28.469999,28.753332,28.753332,142500
2022-06-16,28.209999,28.719999,27.666668,28.203333,28.203333,157500
2022-06-17,29.230000,29.980000,27.426666,28.219999,28.219999,784800
2022-06-21,28.933332,30.106667,28.600000,29.246668,29.246668,125400
2022-06-22,28.856667,29.753332,27.376667,27.453333,27.453333,188400
2022-06-23,27.443333,27.876667,26.233334,27.703333,27.703333,249000
2022-06-24,28.163334,28.406668,27.543333,27.973333,27.973333,269100
2022-06-27,28.496668,29.726667,28.363333,29.726667,29.726667,130800
2022-06-28,30.026667,30.200001,28.723333,28.866667,28.866667,138600
2022-06-29,29.056667,29.450001,27.500000,28.219999,28.219999,180600
2022-06-30,27.706667,28.846666,27.540001,28.266666,28.266666,182700
2022-07-01,28.223333,29.616667,27.700001,29.080000,29.080000,138600
2022-07-05,28.240000,28.653334,27.000000,27.753332,27.753332,378900
2022-07-06,27.603333,28.496668,26.740000,28.316668,28.316668,182100
2022-07-07,28.770000,29.643333,28.770000,29.063334,29.063334,107700
2022-07-08,28.996668,28.996668,27.980000,28.430000,28.430000,160200
2022-07-11,28.173332,28.756666,28.046667,28.340000,28.340000,127800
2022-07-12,28.456667,28.753332,27.969999,28.266666,28.266666,157200
2022-07-13,27.896667,28.596666,27.736668,28.129999,28.129999,113700
2022-07-14,27.606667,28.613333,27.290001,28.526667,28.526667,181800
2022-07-15,29.213333,29.806667,28.656668,29.746668,29.746668,153300
2022-07-18,30.309999,30.473333,29.873333,30.330000,30.330000,100800
2022-07-19,30.883333,32.023335,30.773333,31.796667,31.796667,142500
2022-07-20,31.506666,32.133331,30.953333,31.616667,31.616667,161100
2022-07-21,31.080000,31.080000,29.763332,30.076668,30.076668,163500
2022-07-22,29.903334,29.996668,29.216667,29.356667,29.356667,114900
2022-07-25,29.796667,30.740000,29.663334,30.740000,30.740000,92100
2022-07-26,30.799999,31.243334,29.866667,30.090000,30.090000,135000
2022-07-27,30.313334,31.486668,30.116667,31.386667,31.386667,125400
2022-07-28,31.456667,31.456667,30.549999,31.166668,31.166668,156000
2022-07-29,31.503332,32.103333,31.173332,31.820000,31.820000,120900
2022-08-01,31.156668,31.480000,30.690001,31.330000,31.330000,120300
2022-08-02,31.023333,32.220001,31.010000,31.459999,31.459999,103800
2022-08-03,31.950001,32.133331,31.266666,32.009998,32.009998,193200
2022-08-04,32.009998,32.186668,30.906668,31.146667,31.146667,148200
2022-08-05,30.639999,31.513332,30.639999,31.213333,31.213333,119100
2022-08-08,31.520000,32.380001,31.200001,32.119999,32.119999,94500
2022-08-09,31.969999,33.160000,31.969999,33.080002,33.080002,109800
2022-08-10,33.509998,33.820000,32.840000,32.910000,32.910000,108300
2022-08-11,33.320000,33.580002,32.709999,33.160000,33.160000,133000
2022-08-12,33.349998,33.349998,32.580002,33.110001,33.110001,91900
2022-08-15,32.799999,33.119999,31.920000,32.860001,32.860001,110000
2022-08-16,33.209999,33.599998,32.189999,32.320000,32.320000,103200
2022-08-17,32.099998,32.779999,31.500000,32.570000,32.570000,85900
2022-08-18,32.980000,33.500000,32.150002,33.139999,33.139999,62800
2022-08-19,33.060001,33.060001,32.180000,32.279999,32.279999,105600
2022-08-22,32.209999,32.410000,31.450001,31.840000,31.840000,65100
2022-08-23,31.799999,32.939999,31.799999,32.599998,32.599998,87400
2022-08-24,32.480000,33.139999,32.189999,33.139999,33.139999,68400
2022-08-25,33.279999,34.090000,33.090000,33.980000,33.980000,92600
2022-08-26,33.650002,34.060001,32.860001,33.230000,33.230000,82000
2022-08-29,32.919998,34.639999,32.880001,33.639999,33.639999,122200
2022-08-30,32.570000,33.299999,27.129999,28.750000,28.750000,301200
2022-08-31,28.309999,30.400000,27.850000,30.299999,30.299999,290600
2022-09-01,29.809999,30.049999,28.290001,28.600000,28.600000,107200
2022-09-02,29.420000,29.700001,28.760000,29.150000,29.150000,86400
2022-09-06,29.360001,29.389999,27.879999,28.270000,28.270000,184800
2022-09-07,27.879999,28.410000,27.389999,28.299999,28.299999,129800
2022-09-08,28.299999,28.900000,28.040001,28.860001,28.860001,107400
2022-09-09,29.100000,29.690001,28.900000,29.260000,29.260000,101600
2022-09-12,29.660000,29.959999,29.260000,29.320000,29.320000,68900
2022-09-13,28.600000,29.270000,28.150000,28.250000,28.250000,115000
2022-09-14,28.410000,29.180000,28.270000,28.590000,28.590000,112200
2022-09-15,28.299999,28.780001,27.719999,28.070000,28.070000,113800
2022-09-16,27.990000,28.309999,27.490000,28.160000,28.160000,200500
2022-09-19,27.379999,28.500000,27.379999,28.320000,28.320000,73200
2022-09-20,28.120001,28.190001,27.389999,27.980000,27.980000,124000
2022-09-21,28.379999,28.799999,27.580000,27.830000,27.830000,82400
2022-09-22,28.280001,28.280001,27.459999,27.910000,27.910000,79800
2022-09-23,27.100000,27.190001,26.240000,26.940001,26.940001,119400
2022-09-26,26.830000,27.670000,26.790001,27.110001,27.110001,114400
2022-09-27,27.360001,28.240000,27.320000,28.110001,28.110001,101900
2022-09-28,28.320000,29.400000,28.110001,29.200001,29.200001,120500
2022-09-29,28.990000,28.990000,27.719999,28.000000,28.000000,106300
2022-09-30,27.910000,28.549999,27.680000,27.920000,27.920000,136600
2022-10-03,28.440001,28.959999,28.230000,28.820000,28.820000,102700
2022-10-04,29.230000,29.570000,28.940001,29.370001,29.370001,89200
2022-10-05,29.040001,29.690001,28.410000,29.520000,29.520000,96700
2022-10-06,29.430000,30.389999,29.430000,30.340000,30.340000,151700
2022-10-07,30.100000,30.150000,29.180000,29.570000,29.570000,110600
2022-10-10,29.799999,30.270000,28.379999,28.450001,28.450001,125300
2022-10-11,28.379999,29.850000,28.010000,29.520000,29.520000,164300
2022-10-12,29.260000,29.260000,28.280001,28.959999,28.959999,96700
2022-10-13,28.450001,30.110001,28.450001,30.000000,30.000000,158600
2022-10-14,29.770000,30.330000,28.750000,29.100000,29.100000,125800
2022-10-17,29.240000,29.740000,27.850000,28.510000,28.510000,251400
2022-10-18,28.650000,29.090000,26.910000,27.209999,27.209999,247400
2022-10-19,27.010000,27.660000,26.490000,26.639999,26.639999,327000
2022-10-20,26.879999,26.950001,26.080000,26.209999,26.209999,332700
2022-10-21,26.270000,27.750000,26.049999,27.410000,27.410000,965900
2022-10-24,27.410000,28.500000,27.000000,28.090000,28.090000,174900
2022-10-25,28.100000,29.290001,27.760000,29.020000,29.020000,170600
2022-10-26,29.360001,30.010000,29.000000,29.510000,29.510000,145100
2022-10-27,29.870001,29.870001,28.959999,29.059999,29.059999,131100
2022-10-28,29.370001,29.420000,28.280001,29.400000,29.400000,127000
2022-10-31,29.129999,29.990000,29.129999,29.990000,29.990000,95100
2022-11-01,30.450001,30.469999,29.799999,30.070000,30.070000,111500
2022-11-02,30.270000,30.330000,28.950001,29.040001,29.040001,120900
2022-11-03,28.600000,29.820000,28.570000,29.400000,29.400000,131700
2022-11-04,30.180000,30.420000,29.309999,30.410000,30.410000,114000
2022-11-07,30.639999,30.870001,30.150000,30.809999,30.809999,95500
2022-11-08,31.020000,31.020000,30.209999,30.309999,30.309999,115500
2022-11-09,30.139999,30.250000,28.209999,28.260000,28.260000,99100
2022-11-10,29.250000,30.650000,28.950001,30.450001,30.450001,112900
2022-11-11,30.290001,31.620001,30.290001,31.219999,31.219999,86200
2022-11-14,31.150000,32.209999,30.450001,31.780001,31.780001,92800
2022-11-15,31.790001,32.970001,31.709999,32.840000,32.840000,102000
2022-11-16,32.660000,32.919998,32.450001,32.549999,32.549999,62700
2022-11-17,32.130001,32.639999,31.860001,32.619999,32.619999,61500
2022-11-18,32.799999,33.080002,32.090000,32.630001,32.630001,81700
2022-11-21,32.480000,32.480000,31.420000,32.230000,32.230000,61700
2022-11-22,32.410000,33.400002,32.410000,33.150002,33.150002,69300
2022-11-23,32.840000,33.049999,31.690001,32.189999,32.189999,51300
2022-11-25,32.020000,32.759998,31.820000,32.439999,32.439999,27500
2022-11-28,31.959999,32.459999,31.040001,31.100000,31.100000,68600
2022-11-29,31.219999,31.330000,30.410000,30.420000,30.420000,82300
2022-11-30,30.320000,30.580000,29.510000,29.510000,29.510000,522700
2022-12-01,30.940001,36.279999,30.629999,34.849998,34.849998,254100
2022-12-02,33.380001,36.310001,33.150002,34.419998,34.419998,122000
2022-12-05,34.500000,34.500000,30.889999,30.990000,30.990000,184000
2022-12-06,30.820000,31.090000,29.490000,29.900000,29.900000,218492
